date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
4/20/2005,39.88004,39.95755,39.001,39.001,39.001,16.0034,10.39611,33.40343,55.21934,39.49002,72.73258,73.001,70.53614,67.76857,56.40712,86.67047,57.60728,44.06172,49.49387,33.49196,74.30089,43.82071,37.42532,64.29783
4/21/2005,39.36506,41.72099,39.001,11.10585,36.13693,38.02116,49.46269,54.99803,49.77481,58.98686,71.73458,74.2534,93.69066,95.501,132.05874,52.65472,50.87458,75.8967,32.12684,61.95695,73.83574,68.53112,61.35,72.41878
4/22/2005,53.37804,47.17059,45.001,45.001,42.62978,17.13857,-2.47274,38.58582,66.22819,38.84286,43.08192,42.56063,39.4285,43.44121,35.48772,15.7015,22.98058,28.09189,40.1154,31.22471,26.77132,24.32226,94.83148,35.46883
4/23/2005,91.08577,58.20088,38.8201,9.55726,40.33969,35.43698,-17.76974,64.56053,37.65807,49.18722,41.58058,47.01637,55.15834,42.72419,39.17717,36.99122,29.73266,30.97741,21.62238,14.24055,59.53014,24.37591,65.40134,60.92186
4/24/2005,61.45864,29.90394,-11.90972,24.17478,-0.009,0.40917,4.94818,6.38131,31.14865,35.25286,54.77773,35.54616,57.37415,30.07963,48.0906,33.53883,24.3182,7.11538,23.99113,19.98749,55.46889,25.42361,35.12862,33.80408
4/25/2005,24.33616,22.64567,13.95084,14.46911,9.14792,21.35839,25.32992,21.91292,36.17614,48.77588,53.50879,61.82814,58.28414,55.36258,42.46922,40.17813,41.16926,31.91203,39.52692,23.4554,54.38567,41.14536,56.23375,30.10956
4/26/2005,19.53267,48.17788,47.001,-0.009,4.10416,11.02722,23.68518,33.17021,52.7617,43.87133,44.86899,38.42191,52.22185,66.18612,58.55453,57.14938,48.23294,45.35321,34.1138,19.66881,59.43617,39.55657,39.11031,56.39926
4/27/2005,57.98612,51.03092,11.71282,-0.009,1.16063,13.63652,5.41417,24.34597,32.85493,30.23164,39.81294,50.29262,34.01318,42.20297,40.78267,40.42093,37.62689,30.36227,44.45676,28.71818,51.46405,49.61645,39.58922,66.7126
4/28/2005,67.132,53.28949,47.59683,54.00003,29.2488,33.39347,38.48065,54.9449,46.05203,49.77948,52.66837,35.62267,30.54843,41.52807,44.10222,18.53259,14.33128,5.62343,0.46115,13.33363,38.09203,15.3081,50.96021,23.40015
4/29/2005,39.54901,58.02666,30.98198,27.47162,18.41775,21.55601,12.96928,27.12023,26.126,34.36911,41.53918,40.44724,39.21196,42.57098,49.44415,46.40025,38.6799,11.68987,20.17964,23.29718,38.14977,42.98598,54.76197,32.45777
4/30/2005,89.3875,50.74607,35.83981,25.001,27.10394,49.53492,13.68271,8.34468,15.95958,34.75656,38.36618,38.64135,46.82168,15.13897,16.4173,14.81937,60.11465,37.16185,60.78083,44.79638,15.29927,53.66208,59.63675,24.72317
5/1/2005,29.08821,26.08111,1.26183,33.94412,-1.01042,37.44028,2.08719,24.15886,13.50596,13.71128,36.22876,15.49994,40.73961,28.08914,40.40402,10.09951,43.92764,41.45965,14.63429,22.56532,43.46877,15.63018,33.78343,45.55567
5/2/2005,9.82971,13.40081,-0.40504,-0.009,12.22592,35.1113,15.11328,15.94347,30.92787,35.89504,48.26251,67.60413,31.89735,40.48714,37.1905,39.66636,39.50201,48.3727,44.51623,30.87122,41.48875,43.44052,75.90176,77.03999
5/3/2005,31.43381,63.77211,-0.87193,18.81593,19.37436,29.45304,13.78809,38.58042,24.44963,34.91886,34.48397,114.17922,38.34474,39.87432,33.96696,40.50596,61.88458,46.25741,42.97389,48.22788,48.27509,36.40469,47.87977,60.64101
5/4/2005,63.86224,3.6578,17.87007,4.05186,34.0894,14.60108,5.19294,30.51733,71.40734,70.77645,49.8864,47.08378,57.3603,32.19344,45.27328,44.13553,32.16102,33.64133,37.001,49.55605,36.257,17.74348,24.38287,51.88466
5/5/2005,31.03263,48.40594,-2.809,39.09479,7.1265,15.51788,0.72662,20.93281,37.50808,31.28658,41.83835,31.3448,30.1346,33.95714,37.001,24.49639,29.52421,18.80476,23.34793,35.07086,48.38235,46.47224,67.97718,22.64027
5/6/2005,37.92887,43.91781,8.04272,35.60045,4.67785,31.60176,-12.37684,31.99032,8.19929,39.41327,39.00442,37.24841,36.2057,39.30296,35.85141,21.50937,1.29725,3.70934,6.20223,11.59337,35.85339,19.33411,43.66583,44.71974
5/7/2005,44.4565,43.26718,20.34841,32.24505,4.96351,8.35362,0.94166,28.7092,24.17244,4.54818,34.90173,37.67532,44.73338,41.69658,35.68957,36.001,16.54936,11.14622,29.94873,6.6331,39.11116,26.26252,62.52819,58.44832
5/8/2005,44.93739,45.64493,11.15958,13.86944,13.21844,9.01989,20.44344,22.00524,31.26326,32.67128,44.39951,12.31436,17.40988,18.46264,33.51376,3.2985,9.6679,21.99793,43.70015,37.98062,36.64337,4.36982,51.25976,27.317
5/9/2005,44.001,44.001,7.05907,11.05883,13.87695,18.92006,12.92308,14.28131,32.94932,29.34395,42.96119,42.38185,46.55262,38.91208,43.57988,49.56762,49.91275,41.12684,52.46074,31.46332,54.72569,49.6683,47.63342,40.94046
5/10/2005,9.02976,29.34318,22.09668,8.29337,11.35315,18.03104,26.86854,25.93676,30.9727,31.52843,35.89296,38.31758,32.21149,34.98052,37.6399,36.10703,34.40282,16.69972,-2.46091,13.98551,39.25503,31.24194,34.82694,22.36603
5/11/2005,20.43059,59.32165,26.16304,36.02035,46.84624,33.00945,15.1414,-7.55924,8.25807,0.80001,30.40158,33.10849,53.98943,36.36309,27.09568,35.12765,71.84759,58.09181,21.05106,25.9017,67.19526,26.1919,27.01093,66.3236
5/12/2005,54.00413,26.19698,35.53082,-0.009,26.58631,24.11779,50.62605,38.03917,25.43402,23.35986,44.61922,54.89338,57.87269,56.76509,65.71299,62.37379,40.974,31.29242,17.16569,3.72206,53.23466,-5.14713,53.5822,68.04567
5/13/2005,55.35273,65.18424,17.06397,9.40414,43.71553,32.29981,74.97597,41.80351,30.19624,43.49841,51.79647,55.41599,99.45401,99.7309,55.22691,66.0519,48.6773,30.44412,3.76779,6.55143,49.8611,52.93258,102.85571,23.34864
5/14/2005,51.23873,3.9187,17.40922,-0.009,3.4819,-6.12692,-7.28849,6.37999,-9.20273,11.89218,27.72863,15.86255,54.27066,45.29031,20.8723,11.28008,0.14327,2.17284,27.84313,10.61101,23.64971,13.79931,33.49765,46.04193
5/15/2005,40.94734,48.37463,25.17502,26.75599,41.89527,43.5756,7.35994,12.33303,9.47656,16.94339,61.07445,41.0147,54.79027,52.21653,58.49018,45.72008,34.51827,63.54847,67.50265,37.07302,61.62423,41.1573,33.30016,41.63097
5/16/2005,-7.90467,49.98347,41.41993,3.80864,2.33339,13.00018,6.31645,8.73978,10.50799,25.60889,24.06559,19.21528,-3.92422,32.01476,10.95317,6.61033,19.71055,10.44695,47.27576,9.36193,33.22675,20.84058,48.49994,39.30839
5/17/2005,19.53187,56.62873,19.59034,5.02099,11.58986,2.78569,15.361,12.95679,20.81373,26.37331,7.01932,34.85647,26.3283,34.04056,34.001,23.37966,21.30624,23.69546,-1.19141,6.16615,50.84184,40.07949,68.37536,49.61409
5/18/2005,14.63589,7.5932,-0.009,-0.009,22.21575,25.1567,18.57302,53.67324,36.51913,-2.76238,40.07288,53.35222,36.37216,32.001,48.83707,53.91282,61.15714,40.55313,41.54958,16.93438,47.87244,13.87867,65.23405,34.78435
5/19/2005,46.30384,21.173,-3.25198,-1.48689,-3.82081,7.10845,31.97007,13.13029,43.58409,54.69786,57.61635,73.33525,76.30651,98.87037,106.61767,139.79953,68.17398,72.85573,71.83964,57.2655,94.25111,57.44191,79.89015,57.391
5/20/2005,66.97509,33.17862,32.6834,12.70923,23.81192,32.61573,48.72572,37.9853,27.36531,63.4592,60.89565,68.35438,78.13709,72.78402,81.48077,68.18734,76.27376,69.54966,61.25692,48.08291,51.22791,48.72622,62.52919,58.56604
5/21/2005,48.28409,44.49106,15.3545,42.89544,12.65691,31.77371,-18.40154,22.98389,10.99412,46.50925,22.11642,62.47424,69.21225,65.20351,67.27384,65.66344,62.68935,60.27798,77.45634,44.52854,73.17828,49.97236,67.43253,53.05708
5/22/2005,15.50976,73.80199,59.03161,31.73175,6.53175,-2.42418,-20.73978,24.7846,-17.04297,35.09496,30.89044,36.01218,62.29078,66.88944,67.35652,66.90799,71.95842,53.6982,59.3521,31.35967,43.06168,17.59277,30.28028,49.26863
5/23/2005,31.07255,49.8208,16.13977,51.82061,4.5062,34.4973,3.52115,18.65979,36.25821,30.84572,32.17011,50.97666,55.8691,58.62533,60.19992,62.75099,60.9953,53.6053,48.88589,10.36454,41.7546,48.91514,50.00692,24.55967
5/24/2005,21.57486,65.23752,-22.35071,28.76781,28.27949,46.84367,27.56074,29.71581,28.95016,37.08805,30.68125,60.69525,60.37525,73.69392,69.56755,69.32817,66.44142,74.30562,58.3653,45.70003,62.03766,68.97699,68.17649,52.99599
5/25/2005,22.03911,25.86652,10.16351,29.94308,18.59721,18.98874,27.88046,35.79478,15.7486,57.39063,72.18813,69.98111,100.67595,140.52913,112.55119,111.83556,72.6958,64.83215,56.97453,59.31716,68.01986,45.45782,70.14624,68.5456
5/26/2005,53.2577,24.72211,13.8563,32.48706,10.70711,9.47117,18.9959,6.77357,-4.70118,5.60074,46.80374,53.06747,50.29303,66.7285,127.63117,66.05515,61.96342,54.42319,39.18709,6.49738,20.43994,39.12485,39.89825,53.19374
5/27/2005,38.89479,59.36137,9.48965,16.02367,47.86855,-24.999,35.69942,26.66403,31.48733,58.8603,53.38002,27.94831,30.83653,51.03114,56.87475,62.98712,64.53555,50.90199,42.49765,30.61255,32.72274,50.19864,72.85629,54.95477
5/28/2005,65.94222,47.42464,34.50753,64.8415,52.69219,47.35038,37.73575,11.63911,27.69814,15.49799,34.13301,58.28331,56.12698,46.73688,37.61386,29.13121,7.61911,15.86246,32.59573,21.19623,19.67384,34.17907,68.58643,41.09238
5/29/2005,77.52733,30.99124,46.62205,40.16874,41.51807,9.02267,29.55779,0.29079,16.94019,25.60515,34.70701,39.001,32.74026,43.56298,49.50516,39.001,50.7894,44.15226,39.001,40.68796,41.91873,30.19017,35.64067,76.46227
5/30/2005,8.53791,34.96826,18.91929,12.6877,9.87821,3.78807,-4.28313,26.275,26.17616,34.30978,29.80249,36.73619,37.14673,30.001,45.62992,27.50077,26.97367,27.41638,8.20011,8.84439,28.27111,44.72368,31.93353,10.04701
5/31/2005,48.50136,22.55901,29.67285,46.26913,27.05491,30.71421,21.22457,22.7064,18.42294,53.26968,19.30607,103.87386,24.6486,64.78132,59.61206,67.55061,70.53839,65.80165,67.49485,27.07204,56.28887,46.33236,65.05836,39.2805
6/1/2005,87.03214,59.87327,60.22316,37.68305,45.79256,11.83468,4.51951,39.92099,19.48504,58.6424,38.39766,32.68592,32.16539,44.6694,53.07108,56.26074,51.34035,30.0151,38.88409,31.16749,52.28459,43.29228,96.58709,77.27146
6/2/2005,64.1181,46.46348,43.001,43.001,32.89256,22.80578,38.79092,49.59499,44.5201,44.15558,34.81296,49.56861,15.34996,23.73662,50.24751,32.91731,29.73258,41.42908,52.7471,48.55165,49.51971,31.25717,53.91072,50.84819
6/3/2005,65.53232,100.48904,43.001,27.70542,30.92925,23.06667,51.18065,29.18288,53.79906,8.86914,45.10788,54.10798,58.51087,61.61658,63.72892,56.07229,53.44432,41.40168,74.78633,45.27626,61.72421,65.12695,52.49,54.74296
6/4/2005,64.66575,47.59135,33.42383,9.75247,89.17752,58.69595,16.89672,14.46752,16.94984,64.0803,45.71164,59.10686,94.8025,57.11322,49.92997,30.001,30.001,47.281,45.21113,45.99083,50.68889,39.77762,47.6028,40.70404
6/5/2005,92.12255,99.57394,33.09304,4.06373,38.4463,19.17278,9.96656,12.00708,14.87618,10.10787,13.72003,12.08769,3.29453,7.65725,2.71319,3.31122,19.13954,13.99356,45.51125,44.36943,87.8975,78.84815,48.41321,35.01997
6/6/2005,15.0193,60.68155,37.79354,27.86719,29.99972,18.20656,49.36312,24.0157,40.29662,38.96844,46.23187,47.22109,49.63014,60.14644,51.26581,44.56069,37.21364,24.52007,39.06465,45.29938,44.78909,59.75689,39.05439,63.78664
6/7/2005,76.32034,36.04468,66.65033,13.19645,26.84247,15.10558,23.50404,56.76478,39.55032,41.88877,45.05417,69.97334,68.05059,67.09105,65.94264,57.29363,49.10908,13.5172,29.3917,46.09652,72.20724,38.25232,62.17921,70.98303
6/8/2005,43.57799,30.53134,30.53979,50.57305,28.59417,41.10003,40.20614,102.61265,53.27801,54.45077,45.83734,90.9021,30.001,26.95529,30.001,30.001,34.75563,61.08191,60.14862,47.001,88.97197,77.81331,71.87559,45.26361
6/9/2005,53.74926,35.64131,22.98472,32.1292,28.73702,23.96229,72.80357,27.37312,53.02619,53.17681,67.07189,43.71509,57.24628,77.01517,82.96954,55.1715,53.93448,61.32911,29.08406,65.59087,169.32055,114.44394,44.70737,66.70793
6/10/2005,49.35048,49.0603,4.65444,8.10112,17.40106,10.51447,48.62762,57.26043,76.37963,30.18067,96.09185,56.72323,38.99851,106.14847,103.13495,54.18747,54.75718,77.00668,44.18748,47.49642,71.73341,37.05428,64.47749,76.59349
6/11/2005,44.88391,30.29446,33.60107,5.39502,36.75996,17.66218,27.06004,25.71099,59.32869,119.10377,61.83718,51.84674,46.97829,33.001,12.88778,1.08701,33.001,33.50467,48.82428,50.36875,34.5764,43.01662,28.21911,34.28474
6/12/2005,13.60277,7.07603,16.58326,15.5473,26.80984,27.51388,13.85044,30.38488,15.45457,46.2011,12.63155,40.58862,14.22427,33.34946,38.32398,43.02743,39.73699,60.40046,57.30595,58.16927,59.45383,72.60415,75.2486,43.19465
6/13/2005,31.99746,80.49048,26.25654,33.49878,11.47918,78.73112,26.0558,51.04761,63.07756,45.70789,96.96524,96.82093,68.75203,107.01847,92.54558,66.59353,70.99367,69.35013,70.40269,54.57158,58.86199,75.23941,51.38041,65.26533
6/14/2005,85.23313,48.24197,28.25424,26.34815,7.61525,18.78631,29.83211,26.13091,29.59124,27.69666,35.16493,50.06423,50.91276,58.06449,62.12427,61.30691,56.73365,53.78206,41.88687,51.702,38.67866,45.69806,57.21197,22.32376
6/15/2005,31.36374,35.35835,10.64659,34.9904,13.88756,5.07151,40.56165,7.32255,35.76418,75.39202,63.40375,65.19543,57.86453,62.29413,63.78821,75.17128,68.29635,61.22028,60.59314,62.98311,69.13497,54.30863,74.51564,68.9579
6/16/2005,19.52154,20.9043,18.88406,14.1641,26.0838,42.76977,29.72596,21.71113,23.71093,32.09678,27.31383,37.63208,48.75157,56.80261,58.54213,43.51298,52.23069,45.84087,43.37411,53.9072,75.10522,47.29546,83.95899,70.00111
6/17/2005,50.28587,16.54479,20.51014,50.77304,30.82759,39.50902,22.40688,1.95588,31.21555,69.48322,66.73479,67.03696,61.67779,69.30611,65.62878,60.86662,63.09049,48.537,65.44383,53.70852,68.09935,62.10535,75.21843,54.01999
6/18/2005,69.62299,51.00479,33.03695,31.58953,52.00018,43.36954,29.81088,34.47387,59.09933,47.33903,79.12487,62.87413,54.44161,68.69129,67.5796,65.10687,67.55521,63.67905,54.181,43.66842,28.48498,32.62424,23.09854,100.46398
6/19/2005,29.08099,28.71766,28.97723,2.71878,52.001,28.60473,22.39852,50.42395,15.59991,34.97716,33.27577,40.0199,5.03685,40.62365,36.70415,45.41134,49.42242,39.33907,52.96141,52.98251,57.21366,56.56538,67.5152,32.2003
6/20/2005,35.45353,25.44791,13.36798,29.59075,30.01032,31.62444,9.52281,29.70859,59.81768,65.89569,43.17585,49.66169,40.50857,75.60552,77.13486,81.40179,69.05306,67.52765,71.39829,56.78839,67.2593,73.9031,58.72116,63.05643
6/21/2005,60.9611,37.61467,19.8619,11.56659,0.08949,22.18036,1.83056,39.09085,32.74911,18.48107,43.31177,69.14824,56.53695,72.37071,67.24606,83.46614,72.85517,70.03386,67.03308,49.12009,76.33288,69.7274,53.14966,54.35479
6/22/2005,45.48835,34.54005,-12,-12,31.44423,30.44267,36.73614,37.80896,58.62353,24.00112,43.79435,50.80958,68.43311,72.04216,69.30813,82.15796,70.77731,66.92271,67.86255,59.49987,39.67646,60.63798,58.27951,60.81717
6/23/2005,35.69701,42.686,28.66868,22.20712,27.96396,18.63088,25.63145,33.41275,17.02313,31.41733,38.34442,51.73906,42.20198,60.37369,63.00341,75.66406,58.81837,57.22061,49.01094,40.47418,31.39682,56.10011,77.22558,55.16896
6/24/2005,68.35773,24.23526,5.6542,0.75089,8.91099,14.41178,16.48059,26.05564,37.56903,15.58516,48.20401,56.84756,59.4204,66.29369,67.68961,64.09362,62.735,60.39456,51.72207,41.50882,45.42304,51.03606,29.85566,64.41171
6/25/2005,89.55113,68.8531,45.01684,26.37749,9.89872,17.21726,-0.00785,34.49689,-0.00815,31.96054,4.03117,16.50395,13.39763,33.07779,6.28977,4.58459,28.74923,16.61575,18.50118,20.62768,24.68014,15.41927,24.18972,40.50664
6/26/2005,75.95323,11.93966,6.10651,17.41161,23.27247,6.29058,13.89564,55.24875,-0.00556,0.73169,-0.00407,27.46124,7.05758,4.2562,2.33823,13.28552,33.37499,24.46293,36.43164,29.4258,32.94209,105.53437,42.12135,90.85263
6/27/2005,25.56148,0.73582,5.10333,-0.009,-0.009,48.33135,40.21809,13.61326,3.65305,53.35332,21.8204,37.45055,29.11429,43.45461,72.41804,64.65135,53.27541,22.87719,26.09051,29.89804,41.22364,41.32163,56.51898,62.30359
6/28/2005,40.97184,71.48957,4.75506,16.04748,20.75144,52.17771,20.40162,27.59068,31.63736,46.37337,39.5873,47.62964,38.71549,50.62708,52.47994,50.71586,50.36552,54.23636,49.67198,53.24134,50.28788,70.67558,53.26721,29.3546
6/29/2005,55.14571,47.43657,28.17468,28.79026,24.62768,34.0779,25.0691,73.26113,37.67043,56.94044,57.03102,64.80122,51.27922,59.69269,64.98865,55.72921,65.10969,64.71845,65.72713,65.47851,53.19635,74.27771,36.82375,51.41267
6/30/2005,55.05485,40.31705,29.91174,4.59589,44.99979,54.48249,41.20564,39.39027,25.71961,29.86205,26.54932,63.49235,41.53171,65.66009,62.8775,63.18788,67.40342,58.86317,73.74694,57.10972,51.48314,65.84197,65.27503,83.078
7/1/2005,68.65012,43.02517,7.32927,22.22427,14.97393,20.85543,29.32668,26.74271,33.80773,21.01778,55.49006,61.87452,81.66166,62.10897,65.10489,66.10088,74.7243,64.1407,69.03455,59.71237,52.77011,50.39051,49.72463,75.21586
7/2/2005,68.38217,50.45413,25.96302,19.20711,56.001,0.68953,14.0506,34.19452,16.77282,22.39235,8.76838,43.30105,42.44729,48.36881,50.49271,55.72802,66.46528,54.31268,40.51149,33.21698,14.7258,71.94764,38.1256,52.80949
7/3/2005,55.56165,30.57968,22.55535,47.98635,36.20192,54.51653,53.57204,35.31731,8.28135,21.81945,21.60162,41.91662,52.79222,58.62248,62.26041,55.39291,67.39324,58.43437,45.68001,25.7836,22.93202,51.1624,73.29237,65.30118
7/4/2005,20.36892,38.94608,9.48376,4.35574,16.83625,9.37911,9.89868,26.99727,29.33383,4.25367,94.03255,105.7073,68.33579,73.89649,90.94478,84.08769,47.09295,76.68929,42.50326,12.34778,25.34268,49.90203,85.25308,56.23563
7/5/2005,42.25966,41.0078,40.42399,4.9514,26.37972,30.54467,24.41375,32.66154,48.96588,7.08519,18.05381,53.75821,47.11949,71.32669,75.3956,55.33394,64.10907,37.81643,30.53671,46.96722,58.47619,66.02225,48.57604,71.88957
7/6/2005,63.18447,58.15472,49.44354,39.65392,14.96414,39.52148,34.01702,27.14051,28.66989,32.98839,54.12363,65.87661,59.06581,70.43546,87.72873,73.16904,77.80548,69.5959,62.47414,49.48189,54.75413,64.17637,49.67021,70.1745
7/7/2005,85.62375,41.20692,36.8376,21.11593,33.14687,35.76013,17.80296,43.98187,25.90885,50.7722,66.76421,70.83166,59.76957,67.31682,70.24095,74.28885,73.33729,78.71097,54.27698,46.59305,55.2512,62.37555,43.17327,55.94967
7/8/2005,43.06019,30.97577,44.62664,33.64038,41.27977,19.83703,29.06733,49.69707,53.22767,38.71045,39.64526,45.90941,52.79071,53.26197,57.12878,67.39962,60.952,49.16831,61.39495,35.66206,55.5292,65.04262,37.23111,73.29217
7/9/2005,65.00173,43.31786,47.61615,42.001,40.66507,53.18906,20.64616,11.98772,6.59384,-2.99512,2.03256,9.77186,21.99896,8.40662,24.55693,40.0904,39.78209,27.33201,42.86977,10.28381,86.74294,22.04278,22.28072,62.78801
7/10/2005,37.88745,28.60164,22.85978,15.81734,49.82034,53.65331,20.07922,37.80287,7.66225,5.90081,19.06092,0.74684,0.38587,3.41716,40.001,26.80392,40.56357,48.20328,66.89522,63.83283,60.12351,94.83972,105.89658,45.58097
7/11/2005,19.84939,45.08082,41.99792,20.80809,22.80749,28.77367,13.46559,24.96738,46.12213,58.13781,68.48743,74.75901,73.58425,83.0797,162.34666,93.75707,87.71601,67.7256,57.59094,49.19059,49.72197,60.50929,116.42131,54.92256
7/12/2005,56.00001,51.60721,8.79125,48.26549,50.91231,36.88392,27.57924,35.37797,42.33515,58.88186,66.5712,70.71259,73.81845,77.33688,82.25197,74.44086,85.81459,72.97444,85.80345,71.84004,64.68986,69.66384,51.73051,50.18666
7/13/2005,71.97,63.21373,10.03013,14.10849,52.46253,46.30663,32.73767,34.21563,38.45243,51.27193,69.53143,75.86492,85.37802,97.28575,87.29842,86.81051,105.79878,105.67474,86.17578,72.52252,71.29293,72.52953,80.05263,55.48828
7/14/2005,32.40984,74.46476,68.60077,24.79409,39.63945,13.66518,32.37061,41.12471,43.99089,51.6507,60.63282,70.30064,67.11085,74.94143,82.13432,73.96773,73.0314,69.41062,68.35626,66.7157,72.5827,63.48553,56.62619,39.57377
7/15/2005,23.72723,19.06923,8.37605,41.0307,17.97032,17.90366,47.25508,39.93367,59.84306,56.75017,61.24861,69.83766,66.70706,66.40203,67.34797,74.25415,72.08923,69.4152,61.6099,57.74778,56.26741,72.94748,59.3922,60.94128
7/16/2005,44.08994,75.41979,36.22937,8.61915,47.40478,5.71294,7.55903,36.3389,47.56789,32.9215,47.35639,64.44006,63.80985,73.9082,71.59423,74.96158,72.45325,72.32618,70.70909,62.55148,71.39459,60.01228,71.83963,58.32542
7/17/2005,37.88355,79.37206,69.76247,52.64505,22.41365,53.54669,26.06335,30.14627,20.7853,28.58827,51.8057,70.53853,66.2979,72.0953,77.25227,74.97773,74.47535,71.87515,74.06031,74.47972,71.99136,66.04865,80.84159,67.67262
7/18/2005,58.59022,63.90851,56.39204,64.24946,6.38424,20.01162,31.78662,40.62257,40.97542,45.00016,58.19985,67.75336,68.1382,70.27005,69.37549,72.56496,73.45048,70.16737,74.52405,79.18097,80.46201,76.66709,49.85104,47.54576
7/19/2005,97.95228,34.9582,61.62405,46.47484,9.80731,41.90881,43.53164,39.15474,53.73131,55.90817,63.68224,67.33383,68.33419,74.17422,80.58717,78.47914,70.87777,77.3352,73.19976,63.64759,66.53227,66.77535,59.21689,57.05116
7/20/2005,43.42326,70.35713,39.52842,40.60776,30.06612,27.66318,31.15829,20.33112,52.02056,63.97818,66.09734,67.82259,66.09065,73.77769,77.60583,72.78049,72.03419,72.43585,67.62355,66.15439,62.08836,65.7791,73.8098,56.98119
7/21/2005,63.94559,66.27425,45.6004,20.70378,52.89391,25.628,32.99406,45.34541,56.26922,68.74409,62.4056,85.179,88.67717,85.6782,118.9534,160.65188,82.82273,73.02307,75.14682,64.61337,72.28395,63.63022,45.49189,54.55363
7/22/2005,28.61512,62.78158,34.43809,34.31019,8.6064,7.15159,24.43848,38.13299,44.53488,78.41191,70.43345,71.71799,104.26491,169.6076,249.99102,214.49892,217.84842,127.41192,75.37561,68.08468,70.29406,61.78938,66.79609,65.46408
7/23/2005,64.86459,55.45296,43.28095,46.79471,43.07111,31.94859,42.4711,23.98452,50.21855,64.74734,64.58566,64.38727,64.6132,68.28925,66.52201,65.85332,66.48714,103.7547,62.75945,57.33825,64.44473,66.54454,57.23961,47.91944
